评价内容(content)	评分（总分5分）(score)
老品牌了，特别让人信赖的一家店，骑着变速感觉非常快，做工也不错，用料也很好。	5
车子的骑行非常满意，物流也很快，卖家非常的细心，包装的非常的严密，同样的价格比实体店，质量好的太多了。	5
非常棒的一款自行车，来回骑了好多路了，质量真的不错，挺好的，放心买吧。	5
今天出去试，骑了一圈，很舒服，减震效果很好，刹车很灵敏，非常的满意。	5
车子还是非常值得安装，简单，骑行轻便，真正的物美价廉。	5
车子的外形还是非常漂亮的，能够满足日常需求，车身很结实，骑行，轻便，包装很好，无破损。	5
骑了几天才特意来评价的，外观质量确实都很好，大品牌值得向大家推荐，送的工具也太齐全了。	5
自行车非常不错，好看也好骑，骑了有几天了，没有任何的问题，绝对的好评。	5
卖家包装非常细心，质量没得说，拆包就用了半个多小时，一点儿也没有受到磕碰，想买的不要犹豫了，赶紧卖了。	5
孩子很喜欢十几岁的孩子，高度刚刚合适，我试着踩了几圈，感觉也不错，挺轻巧的。	5
性价比超级高的一款车子，质量确实好，邻居都让我帮忙带一辆呢，物有所值。	5
车子很好，骑了十几公里，一点儿都不觉得累，各方面的性能也不错。	5
款式简单大气，快递真是神速，两天车子就收到了，质量超级棒，物有所值。	5
车子真的很好，骑行速度稳定，还带减震，物美价廉，特别满意。	5
车子确实好买来给弟弟骑的，大小刚刚合适，配件送的还齐全，良心店家。	5
车子确实好，绝对的，物有所值，买的第二辆了，颜色好看，孩子喜欢。	5
大品牌的确实不一样，质量有保障，做工也很好，整个车漆都非常的亮丽，无可挑剔。	5
车子骑过之后才来评价的，确实是很好，骑了几圈真的很轻松，不愧是国产第一。	5
用了几天才来评价的，车子很稳定，车速也很快，安装也简单，价格还便宜。	5
车子已经收到了，确实是挺不错的，样子挺大气的，颜色也好看，车子一看就很好，售后的态度也不错。	5
已经骑过几次了，还是很满意的，性价比也高，一开始都不敢在网上买，没有想到质量这么好。	5
车子特别的棒，溜达了一圈，没有发现任何的问题，各方面的性能也都很满意，很轻便，质量也好，不愧是大品牌。	5
车子骑行非常轻便，没有发现任何的问题，各方面都很满意。	5
很好安装，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈	5
车子确实很好，按照说明书和视频很快就能装好，总体来说很不错，性价比很高。	5
质量很好，很轻。孩子特别喜欢！	5
还行，这个价买到这样的也可以了。	5
骑上去非常的舒服，上坡一点儿都不费力，颜色非常的大气。	5
物流很快隔天就到了，车子骑起来很轻，赠品很多，很好安装。	5
很棒，送给儿子的生日礼物，很高兴！	5
自行车这个价不错质量还可以	5
车子收到儿子就立马迫不及待的按照教程开始安装，简单方便，车子质量也不错，毕竟是老牌子了，儿子出去骑行一段路，感觉很轻松，赞	5
第一次买山地自行车，很多关于自行车的问题都不懂，但问客服，态度好，解决问题的视频到位	5
物有所值，毕竟这个价格，很不错了	5
车子很漂亮，跟图片描述一致，骑着也很轻，和我想象的一样，骑车锻炼锻炼，赶脚自己年轻又时尚嘿嘿！	5
车子收到了，样式美观，轻便快捷。支持品牌	5
东西很好，客服很耐心的回答，五星好评	5
给儿子买的，上学骑车自行车比较方便，颜色款式都满意。凤凰是国产老品牌。值得信赖。	5
质量很好！送的礼品也好，大家快下手。	5
货己收到，己组装完成。	5
非常好，骑行很舒服，组装简单方便。	5
原本是想五星只是装车麻烦有时候不小心还弄丢某个零件	4
试用了才来评价的，孩子非常喜欢，骑着到跑，还有同学问他在哪买的这么好又实惠的车，非常满意的一次购买	5
车子漂亮，客服态度很好，不错的卖家。	5
与图片一致，非常好	5
质量挺好的，很好骑，发货速度很快	5
快递很快，3天到家。虽然安装过程出了点小意外但是车子骑起来不错，也很结实。	5
车子好安装,工具齐全，很是喜欢	5
连夜组装，和朋友一起买的，可以问客服要组装视频，切记每个螺丝拧紧。里面各种小工具赠品很实用睡觉?	5
刚收到，感觉还不错，可以试一下。	5
物流有点慢，自行车质量还好	5
收到货，很满意，凤凰是老品牌了值得购买。女儿骑了几天了，我自己也骑了，很好骑。	5
我跟儿子两人一起装好的！确实不错！送的很多东西很实用！	5
以前小时候家里就是骑的凤凰脾自行车，相信老品牌，物理三天到货还算快，但纸箱都烂了，造成有配件有损坏，联系客服当下解决会补发过来，今天安装好了还是比较满意，小孩喜欢，但下雨没有去试骑，等使用一段时间再逗评。	5
没得说，超级帅，卖给自己代步用的，超帅，安装师傅态度没得说，全都特别好五星不解释	5
车子很漂亮，很好很满意	5
用了一下，有点问题。。。。车轮的刹车盘有点磨。。。后车座也安装不上	4
货已收到，还不错，孩子比较满意。	5
给弟弟买的，弟弟很喜欢的。	5
帮人家买的，听他说还可以，先好评吧！	5
物有所值，值得拥有，下次还会光顾。	5
车车收到了！以装好！还没骑！不错不错	5
东西不错。装了一个小时就搞定了。挡泥板是坏的。商家也承诺马上发一个新的过来。态度还是很好的。	5
凤凰老品牌值得信赖,质量很好安装方便快捷简单,卖家服务态度很好,物流特别快,价格又便宜实惠,还送了好多礼物,谢谢卖家,下次一定再来	5
用过总体质量挺好的，价格也不贵，可以购买。	5
客服服务态度极好，很有耐心、给人一种亲切感，好喜欢	5
自行车不行，很差，骑了一段时间问题就出来了，骑车的时候蹬车总是卡的一声，然后就登空了，骑起来感觉非常不爽，客服无人回应，不爽。	5
宝贝收到了，非常完美，自己动手安装，骑行舒服，凤凰大品牌就是好!?	5
体验很赞，物美价廉	5
很不错，灰常喜欢66666666	5
组装用了一个晚上，老爸还是看好凤凰牌自行车，说是老牌子值得信赖，组装好的第一个晚上就出发了，一直抱怨自己没有运动的机会，终于有了心水的山地车，看来老爸是要飞起了，?	5
很满意，自己组装的，给的安装说明很好懂。好评。等试骑一段时间再来评。	5
很好，骑着很舒适。	5
到底是老牌子，刚装好，儿子很喜欢！骑一段时间再来评价！	5
物美价廉，买给老弟的，物流3天到家，安装也比较简单	5
1包装挺不错的2，质量不错3，零件齐全4，挺高大上的。哈哈?。建议卖家：为了节约时间，直接找客服要安装视频，不要浪费时间。半个小时就可以装好，	5
这是老牌子了唯一不足的就是这个铃铛	5
骑了一次 就掉了 这质量我真是不敢恭维 还得推回家 我真是醉了 垃圾	1
一般，塑料味太浓了，	5
外观不错 试骑十分钟感觉很好骑 配件很多 安装花了一点时间 如果附带安装说明就更好了。等骑一周后再来评价。	5
我觉得很不错，凤凰自行车质量好，价钱又优惠值得你购买	5
大品牌，很好，价格便宜，送的东西一般。	5
东西第二天就收到了，京东快递还是很快的！这些送的东西很全面，也很方便。平时放一些日常用品很不错，总体很满意，宝贝选的不错，感觉比三百多的质量好了不少，买东西还是要买品牌的，品牌的质量才有保证，凤凰品牌不错！	5
车子特别棒，骑起来特别舒服，客服人很热情。	5
到货挺快，但是质量一般吧，脚蹬子踩着不结实，握把也不圆润，扎手	4
车子很满意，服务很到位，谢谢卖家！	5
商家发贸速度很快，收货后花了二个小时自己安装好了。凤凰单车不愧是国产大品牌。质量很好，骑上陡坡也不费力，五分好评了。	5
挺好的，快递太快了	5
很满意，第一次在网上买自行车，自己组装，凭本事单身，哈哈	5
还行，组装简单，就是坐凳有点松	5
山地车组装完成了，骑了几圈还不错很轻松，就是前轮没有調标准，有点问题。	5
配送有点慢，送的锁质量没那么好?	4
感觉不错，就是调的时候比较麻烦，但是客服挺有耐心的，而且有零件坏了都会马上发给你，总之就是十分良心的	5
买来上下班锻炼身体用，自行车很漂亮	5
才装好，感觉不错，找个时间试试再说	4
老板人也不错！质量不错，比上次买的其他品牌好多少倍了！赞！	5
买了这部自行车，前后刹车盘变形了，告诉售后服务很久了，到现在都没解决。	5
昨天收到货装好很漂亮，儿子今天11岁生日他很喜欢&hellip;&hellip;&hellip;&hellip;	5
组装完毕！整体外观非常不错！	5
不会装，左手变速装坏了	5
很好，老公很喜欢，就是感觉骑着有点累呀	5
感觉还可以，安装不难	5
货真价实，物流快，骑了一段时间，够棒！	5
后轮档位有点卡！总体可以	4
外观好看，质量问题还是很好。	5
很完美的一次购物，车子很满意，组装起来也很方便，扎线经过简单调试很给力！	5
